r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
9.333335,100,210.650874,0.93,15.0,9.33,0.42,58.0,2.72,30.12,2.89,27.17,0.06,64.87,25.84,5.38,0.31,29.0,27.0,2.0,0.32
7.9333344,100,213.448179,0.93,3.0,7.93,0.44,56.0,2.09,32.49,2.59,29.79,0.11,31.16,20.89,1.73,0.42,11.0,40.0,5.0,0.33
-40.600018,100,215.859353,0.8,21.0,-40.6,0.67,33.0,4.0,22.95,5.0,17.88,0.07,10.99,7.84,4.9,0.38,19.0,14.0,0.0,0.32
-42.06667,100,218.00881,-1.0,4.0,-42.07,0.61,39.0,8.72,16.54,7.5,8.97,0.07,102.41,30.29,4.34,0.15,14.0,17.0,8.0,0.29
35.666664,100,220.565956,-1.0,16.0,35.67,0.28,72.0,2.74,49.85,2.39,47.36,0.1,47.36,33.01,7.54,0.5,3.0,12.0,57.0,0.29
-17.73333,100,223.011951,0.0,23.0,-17.73,0.33,67.0,12.58,43.17,8.47,34.6,0.1,37.61,29.41,0.7,0.49,16.0,1.0,50.0,0.34
-24.666672,100,225.45726,0.0,5.0,-24.67,0.34,66.0,13.88,56.61,9.02,47.48,0.11,39.5,38.27,0.59,0.55,10.0,1.0,55.0,0.29
-11.133332,100,227.963912,-1.0,7.0,-11.13,0.49,51.0,4.86,15.69,3.81,11.8,0.07,81.69,25.93,4.84,0.07,19.0,14.0,18.0,0.3
55.8,100,230.395119,1.0,17.0,55.8,0.2,80.0,1.79,66.21,1.73,64.38,0.11,20.24,5.36,7.07,0.57,3.0,6.0,71.0,0.32
9.933336,100,233.24695,0.93,21.0,9.93,0.43,57.0,2.07,26.42,2.59,23.75,0.08,28.22,17.87,6.95,0.39,33.0,24.0,0.0,0.33
52.0,100,236.187225,1.0,5.0,52.0,0.24,76.0,1.0,40.74,1.0,39.63,0.11,21.93,16.74,1.29,0.47,7.0,8.0,61.0,0.31
8.200001,100,238.698289,0.93,1.0,8.2,0.44,56.0,2.02,12.17,2.45,9.64,0.09,73.98,21.59,5.28,0.23,19.0,28.0,9.0,0.32
-60.200005,100,240.787483,0.0,15.0,-60.2,0.65,35.0,13.94,23.45,9.14,14.23,0.08,40.65,23.68,2.36,0.29,12.0,19.0,4.0,0.31
-88.13333,100,242.829319,-1.0,14.0,-88.13,0.93,7.0,5.57,7.52,4.0,3.43,0.09,27.34,14.54,3.78,0.38,0.0,4.0,3.0,0.24
68.39997,100,245.701945,0.8,19.0,68.4,0.06,94.0,4.13,85.09,4.95,80.09,0.06,59.73,44.72,1.64,0.67,94.0,0.0,0.0,0.23
6.600001,100,248.102451,0.0,21.0,6.6,0.04,96.0,14.34,78.99,9.17,69.77,0.05,85.83,40.85,3.07,0.59,9.0,86.0,1.0,0.27
89.46671,100,250.979988,0.93,3.0,89.47,0.02,98.0,2.0,93.89,2.5,91.33,0.06,114.61,46.01,2.35,0.64,4.0,94.0,0.0,0.29
93.33338,100,253.04577,0.93,7.0,93.33,0.0,100.0,2.0,85.55,2.5,83.0,0.05,143.22,33.77,0.57,0.6,90.0,10.0,0.0,0.29
100.0,100,255.327068,1.0,17.0,100.0,0.0,100.0,1.0,102.12,1.0,101.0,0.12,123.19,37.05,4.16,0.67,0.0,0.0,100.0,0.3
97.60001,100,257.923011,1.0,21.0,97.6,0.0,100.0,1.36,45.29,1.54,43.7,0.05,129.0,36.67,10.74,0.65,3.0,97.0,0.0,0.29
99.8,100,260.64779,1.0,9.0,99.8,0.0,100.0,1.03,82.04,1.04,80.94,0.05,119.8,30.26,1.23,0.59,11.0,89.0,0.0,0.36
99.53333,100,263.065714,1.0,1.0,99.53,0.0,100.0,1.07,92.54,1.06,91.42,0.05,89.38,45.6,2.16,0.63,95.0,5.0,0.0,0.34
