r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
20.599998,100,150.145006,0.0,11.0,20.6,0.17,83.0,9.2,29.12,6.69,22.31,0.12,108.05,37.31,2.48,0.67,0.0,0.0,83.0,0.13
29.199993,100,151.57189,0.8,3.0,29.2,0.21,79.0,6.47,22.93,5.51,17.34,0.08,64.08,22.28,2.31,0.18,16.0,26.0,37.0,0.12
34.266655,100,153.222587,0.93,3.0,34.27,0.15,85.0,7.31,28.26,5.61,22.56,0.08,49.09,29.66,3.79,0.35,0.0,44.0,41.0,0.13
30.333311,100,154.931034,0.93,23.0,30.33,0.17,83.0,7.45,23.71,5.69,17.93,0.09,79.09,25.14,3.63,0.31,16.0,14.0,53.0,0.14
46.66666,100,156.577044,1.0,13.0,46.67,0.15,85.0,5.12,22.93,4.24,18.61,0.08,104.12,36.13,2.37,0.13,33.0,18.0,34.0,0.15
61.799995,100,158.215275,1.0,21.0,61.8,0.17,83.0,1.76,20.43,2.04,18.29,0.09,47.84,18.84,4.15,0.2,13.0,38.0,32.0,0.12
31.66666,100,160.107176,0.93,23.0,31.67,0.16,84.0,7.49,24.95,5.47,19.4,0.08,45.41,27.68,2.14,0.21,41.0,14.0,29.0,0.13
14.000005,100,161.999322,0.53,11.0,14.0,0.2,80.0,9.62,21.09,6.61,14.4,0.09,38.63,24.8,2.17,0.21,40.0,25.0,15.0,0.12
45.733322,100,163.443957,0.93,7.0,45.73,0.14,86.0,5.58,21.87,5.32,16.49,0.06,83.21,38.29,2.55,0.3,29.0,48.0,9.0,0.12
42.666653,100,165.056967,0.8,7.0,42.67,0.16,84.0,5.52,28.86,5.45,23.36,0.06,37.1,14.88,4.13,0.43,54.0,30.0,0.0,0.12
66.133316,100,166.700999,1.0,11.0,66.13,0.1,90.0,3.31,23.72,3.78,19.87,0.08,86.36,37.81,2.3,0.17,41.0,18.0,31.0,0.11
44.999992,100,168.123238,0.53,13.0,45.0,0.11,89.0,6.56,24.64,5.11,19.46,0.07,71.75,39.78,2.12,0.26,15.0,50.0,24.0,0.12
59.933323,100,169.745197,0.93,17.0,59.93,0.15,85.0,2.78,26.7,3.42,23.18,0.1,28.84,20.1,2.06,0.54,16.0,0.0,69.0,0.12
56.2,100,171.343307,0.93,1.0,56.2,0.13,87.0,4.07,23.48,4.22,19.2,0.06,84.13,43.92,2.22,0.42,55.0,32.0,0.0,0.11
25.466663,100,172.881854,1.0,19.0,25.47,0.18,82.0,8.05,28.71,5.92,22.68,0.1,44.03,27.35,2.39,0.52,18.0,0.0,64.0,0.31
40.53332,100,174.4065,0.93,17.0,40.53,0.14,86.0,6.49,28.23,5.2,22.93,0.09,55.51,34.23,3.25,0.34,44.0,0.0,42.0,0.21
16.000006,100,176.144609,0.8,7.0,16.0,0.24,76.0,8.11,27.19,6.3,20.82,0.08,57.32,30.79,2.3,0.1,20.0,25.0,31.0,0.19
27.999979,100,178.112907,0.0,9.0,28.0,0.2,80.0,7.0,24.3,5.88,18.32,0.1,43.29,24.22,3.36,0.23,37.0,9.0,34.0,0.19
61.066654,100,179.6513,0.93,13.0,61.07,0.15,85.0,2.58,19.95,3.14,16.73,0.07,83.01,32.72,1.62,0.21,44.0,24.0,17.0,0.22
39.799988,100,181.889833,0.53,5.0,39.8,0.2,80.0,4.79,29.24,4.98,24.18,0.09,53.74,25.95,1.46,0.28,24.0,11.0,45.0,0.22
53.733334,100,183.969549,0.53,13.0,53.73,0.1,90.0,5.38,19.39,4.29,15.04,0.06,80.54,31.41,2.67,0.39,53.0,37.0,0.0,0.21
21.866665,100,185.555869,0.0,1.0,21.87,0.13,87.0,9.99,22.49,6.68,15.75,0.06,59.74,21.59,3.04,0.43,56.0,31.0,0.0,0.24
32.59999,100,187.345671,0.0,1.0,32.6,0.19,81.0,6.44,28.6,4.5,24.02,0.08,28.53,19.32,1.37,0.14,16.0,33.0,32.0,0.23
17.066666,100,189.154123,0.8,19.0,17.07,0.14,86.0,10.58,26.01,7.41,18.53,0.07,64.56,32.19,2.7,0.16,32.0,37.0,17.0,0.25
27.533323,100,190.898976,0.8,23.0,27.53,0.19,81.0,7.38,24.5,6.45,17.95,0.1,74.67,29.9,3.04,0.3,15.0,15.0,51.0,0.24
62.599976,100,192.960942,-1.0,24.0,62.6,0.13,87.0,2.97,23.5,3.62,19.82,0.07,103.01,31.62,3.87,0.31,55.0,17.0,15.0,0.23
41.73333,100,194.979095,-1.0,24.0,41.73,0.19,81.0,4.75,19.64,3.88,15.7,0.06,68.22,43.28,3.72,0.25,25.0,43.0,13.0,0.23
44.799995,100,196.789868,0.93,1.0,44.8,0.16,84.0,5.14,19.86,4.08,15.71,0.06,70.93,22.65,6.42,0.29,50.0,21.0,13.0,0.22
58.333317,100,198.803529,0.93,5.0,58.33,0.17,83.0,2.39,22.97,2.87,20.02,0.08,45.68,19.55,2.66,0.21,19.0,45.0,19.0,0.23
49.733307,100,200.418001,0.53,13.0,49.73,0.14,86.0,4.88,22.02,5.06,16.88,0.08,56.8,22.19,4.25,0.11,34.0,32.0,20.0,0.24
41.13333,100,202.069286,0.0,1.0,41.13,0.18,82.0,5.18,26.47,3.65,22.73,0.09,51.48,25.56,3.41,0.24,42.0,13.0,27.0,0.24
58.06666,100,203.658228,0.93,17.0,58.07,0.14,86.0,3.43,27.65,3.62,23.95,0.08,57.58,24.59,3.12,0.37,48.0,0.0,38.0,0.23
18.26667,100,205.953397,0.0,19.0,18.27,0.18,82.0,9.37,28.69,6.66,21.95,0.08,62.45,33.02,2.13,0.48,59.0,0.0,23.0,0.25
83.8667,100,208.047506,0.93,7.0,83.87,0.06,94.0,1.66,20.43,1.99,18.38,0.06,62.09,35.33,3.6,0.35,50.0,44.0,0.0,0.23
53.066666,100,209.902527,0.53,21.0,53.07,0.16,84.0,3.67,21.19,3.57,17.55,0.07,61.61,29.38,1.94,0.32,43.0,38.0,3.0,0.25
62.666668,100,211.766761,0.8,5.0,62.67,0.16,84.0,1.95,20.92,2.35,18.5,0.07,72.07,25.23,3.05,0.19,41.0,17.0,26.0,0.23
73.46667,100,213.410413,0.93,21.0,73.47,0.07,93.0,3.02,24.29,3.0,21.23,0.07,71.93,21.0,5.7,0.12,28.0,41.0,24.0,0.25
53.46667,100,215.269225,1.0,1.0,53.47,0.22,78.0,1.49,24.0,1.73,22.18,0.09,59.89,30.66,4.65,0.21,27.0,13.0,38.0,0.23
14.733338,100,217.322217,0.93,19.0,14.73,0.19,81.0,9.75,25.72,7.16,18.47,0.09,54.61,10.4,5.78,0.18,33.0,13.0,35.0,0.24
56.599983,100,219.160564,0.53,3.0,56.6,0.11,89.0,4.61,22.24,4.8,17.37,0.07,102.36,39.22,5.06,0.25,48.0,27.0,14.0,0.23
18.266672,100,220.95408,0.53,1.0,18.27,0.1,90.0,11.29,27.74,8.22,19.42,0.09,52.39,25.05,2.06,0.16,34.0,17.0,39.0,0.25
53.0,100,222.70935,0.0,5.0,53.0,0.11,89.0,5.21,23.62,3.53,20.02,0.06,100.27,42.96,3.5,0.19,35.0,40.0,14.0,0.25
35.0,100,224.749655,0.0,7.0,35.0,0.16,84.0,6.89,23.1,4.54,18.5,0.07,92.39,40.51,3.41,0.33,56.0,14.0,14.0,0.23
53.33332,100,226.560838,0.8,13.0,53.33,0.1,90.0,5.44,22.46,4.81,17.58,0.07,75.41,36.22,3.79,0.24,50.0,22.0,18.0,0.25
33.0,100,228.527285,-1.0,24.0,33.0,0.15,85.0,7.53,23.67,4.92,18.68,0.07,75.83,26.7,3.22,0.34,56.0,13.0,16.0,0.25
39.19999,100,230.337102,1.0,3.0,39.2,0.18,82.0,5.54,22.11,4.43,17.61,0.07,60.52,33.36,4.95,0.41,31.0,51.0,0.0,0.22
9.066669,100,231.926443,-1.0,24.0,9.07,0.18,82.0,11.05,25.89,7.8,18.0,0.08,97.47,26.1,2.13,0.2,30.0,14.0,38.0,0.24
64.4,100,234.072832,-1.0,24.0,64.4,0.16,84.0,1.64,26.1,1.89,24.14,0.06,54.07,21.57,1.84,0.38,36.0,48.0,0.0,0.23
57.0,100,235.689591,-1.0,24.0,57.0,0.16,84.0,2.96,22.0,2.18,19.74,0.08,28.75,13.09,3.73,0.17,30.0,38.0,16.0,0.3
44.199993,100,237.556649,0.53,19.0,44.2,0.19,81.0,4.3,27.13,4.41,22.67,0.05,43.39,11.05,3.57,0.36,37.0,44.0,0.0,0.26
51.133324,100,239.78437,0.93,9.0,51.13,0.17,83.0,3.69,23.18,4.16,18.92,0.11,37.86,16.74,3.36,0.08,31.0,21.0,31.0,0.23
35.0,100,241.672477,0.0,11.0,35.0,0.12,88.0,7.99,21.95,5.19,16.68,0.07,42.44,10.5,4.47,0.17,36.0,37.0,15.0,0.25
45.59999,100,244.02425,1.0,9.0,45.6,0.22,78.0,3.0,20.86,3.13,17.67,0.07,95.51,33.66,2.3,0.24,18.0,44.0,16.0,0.25
64.59999,100,245.649635,0.93,9.0,64.6,0.08,92.0,4.16,18.99,4.09,14.83,0.07,57.12,21.93,2.63,0.37,51.0,41.0,0.0,0.24
49.933327,100,247.489787,0.0,17.0,49.93,0.16,84.0,4.23,29.29,3.11,26.12,0.07,34.56,19.53,3.26,0.28,51.0,16.0,17.0,0.25
12.466669,100,249.308491,0.0,7.0,12.47,0.18,82.0,10.43,26.36,7.05,19.24,0.07,31.99,21.34,4.68,0.46,57.0,25.0,0.0,0.25
46.666653,100,250.903383,0.93,5.0,46.67,0.14,86.0,5.42,24.14,4.8,19.26,0.08,59.07,32.23,2.58,0.23,12.0,32.0,42.0,0.25
