,alg,env_name,qoe_included,obj_included,cost_weight,qoe_weight,latency_weight,gini_weight,qoe_simulation_mode,qoe_accuracy,train_avg_qoe,train_gini,train_avg_total_latency,train_avg_deployment_cost,train_ep_accepted_requests,test_avg_qoe,test_gini,test_avg_total_latency,test_avg_deployment_cost,test_ep_accepted_requests
56,mask_ppo,nne,True,True,0.0,0.0,0.5,0.5,Simulation,0.9,7.743173891380169,0.17470852017937222,34.587070254110614,19.30851519681116,99.38266068759343,7.5582,0.152,33.7038,17.5586,99.45
57,mask_ppo,nne,True,True,0.5,0.5,0.0,0.0,Simulation,0.7,7.817937219730942,0.4443398106626806,55.76588938714499,13.27241654210264,99.28051818634778,7.706899999999999,0.48839999999999983,58.4081,10.864000000000003,99.51
58,mask_ppo,nne,True,True,0.0,0.0,1.0,0.0,Simulation,1.0,7.753029397110114,0.18821624314897858,35.04308420528152,19.24493273542601,99.38515196811161,7.828399999999999,0.2114,35.9792,16.897,99.48
59,mask_ppo,nne,True,True,0.0,1.0,0.0,0.0,Simulation,0.7,7.744569008470354,0.31951170901843545,41.61519681116094,19.43029397110115,99.39262580966617,7.6711,0.42150000000000004,48.517399999999995,18.9266,99.55
60,mask_ppo,nne,True,False,0.0,0.0,0.5,0.5,Simulation,1.0,7.714514200298953,0.17055306427503739,34.3243547583458,19.220189337319383,99.1429995017439,7.751700000000002,0.20739999999999997,35.5802,16.4538,99.52
61,mask_ppo,nne,True,True,0.5,0.0,0.0,0.5,Simulation,1.0,7.7519232685600405,0.23896860986547086,36.93130044843049,15.85398106626806,99.37369207772795,7.657300000000001,0.3225,41.087700000000005,12.818700000000002,99.47
62,mask_ppo,nne,True,True,0.0,0.5,0.5,0.0,Simulation,0.9,7.768400597907323,0.23812655705032387,37.46793721973094,19.753298455406075,99.50622820129547,7.7138,0.2813,38.6851,18.5632,99.55
63,mask_ppo,nne,True,False,0.5,0.0,0.5,0.0,Simulation,0.9,7.763428001993025,0.33683607374190333,43.42213253612357,13.717947184853013,99.3582461385152,7.613200000000001,0.3312,40.957499999999996,10.948400000000001,99.52
64,mask_ppo,nne,True,False,0.0,0.5,0.5,0.0,Simulation,0.8,7.774872944693573,0.2192177379172895,36.37945690084704,19.187164922770304,99.51420029895367,7.7326999999999995,0.2798,38.3431,17.4239,99.53
65,mask_ppo,nne,True,True,0.0,0.0,0.5,0.5,Simulation,1.0,7.717428998505231,0.16881415047334333,34.426776283009474,19.42132037867464,99.45540607872447,7.8126,0.16460000000000005,34.1104,17.323,99.5
66,mask_ppo,nne,True,False,0.0,0.0,0.0,1.0,Simulation,0.8,7.700577977080219,0.16327852516193325,34.107807673144,18.9898355754858,99.22571001494768,7.9199,0.188,34.556700000000006,15.8562,99.5
67,mask_ppo,nne,True,True,0.0,0.5,0.5,0.0,Simulation,0.7,7.751410064773293,0.23704035874439464,37.371554559043346,19.3456851021425,99.44444444444444,7.896999999999999,0.21520000000000003,35.48310000000001,16.6303,99.51
68,mask_ppo,nne,True,True,0.5,0.0,0.0,0.5,Real,0.0,7.731674140508222,0.21486796213253612,35.90709018435476,16.22638764324863,99.3796711509716,7.7261,0.22579999999999997,37.084500000000006,13.9774,99.53
69,mask_ppo,nne,True,False,0.0,0.0,1.0,0.0,Simulation,0.7,7.76571499750872,0.18415545590433485,34.85430991529647,19.240587942202293,99.2700548081714,7.6869999999999985,0.24520000000000003,37.7001,16.7914,99.51
70,mask_ppo,nne,True,True,0.0,0.5,0.5,0.0,Simulation,0.8,7.714449427005482,0.20994020926756354,35.88181863477828,18.843363228699555,99.46038863976084,7.9073,0.2177,36.1519,18.041700000000002,99.54
71,mask_ppo,nne,True,False,1.0,0.0,0.0,0.0,Real,0.0,7.76299451918286,0.4155455904334828,50.42748878923767,11.572700548081716,99.29496761335326,7.670800000000002,0.5153,58.24,8.4248,99.52
72,mask_ppo,nne,True,False,0.0,1.0,0.0,0.0,Simulation,0.7,7.730333831589436,0.3370403587443946,46.304738415545586,19.47121076233184,99.56003986048829,7.9245,0.611,74.5377,16.199,99.55
73,mask_ppo,nne,True,False,0.25,0.25,0.25,0.25,Simulation,0.9,7.767010463378177,0.2091429995017439,35.708186347782764,17.44429995017439,99.48779272546089,7.858099999999999,0.214,35.4271,15.550900000000002,99.55
74,mask_ppo,nne,True,False,0.0,0.0,0.5,0.5,Simulation,0.9,7.76344793223717,0.1728699551569507,34.47838565022421,18.60936721474838,99.50473343298455,7.8656999999999995,0.19290000000000002,34.7832,15.7296,99.54
75,mask_ppo,nne,False,True,0.25,0.25,0.25,0.25,Real,0.0,7.7476183358246145,0.20047334329845543,35.36028898854011,18.02330343796712,99.49028400597908,7.701099999999999,0.21530000000000002,35.4395,16.139999999999997,99.55
76,mask_ppo,nne,True,True,0.5,0.5,0.0,0.0,Simulation,1.0,8.045695067264575,0.3737817638266069,48.23777777777778,11.773751868460387,99.47932237169906,8.181500000000002,0.3943000000000001,49.329699999999995,8.7065,99.55
77,mask_ppo,nne,False,True,0.0,0.5,0.5,0.0,Real,0.0,7.771116093672148,0.22806676631788741,36.98228699551569,19.451006477329347,99.41205779770802,7.744300000000001,0.20919999999999997,35.8795,16.896300000000004,99.54
78,mask_ppo,nne,True,False,1.0,0.0,0.0,0.0,Simulation,1.0,7.759372197309418,0.39576980568011955,48.43092675635276,11.188574987543598,99.15296462381664,7.8466000000000005,0.4897000000000001,55.2588,7.9858,99.43
79,mask_ppo,nne,True,False,0.0,0.0,0.0,1.0,Simulation,1.0,7.7539362232187345,0.16627304434479323,34.20532635774788,18.654967613353264,99.4424514200299,7.720999999999999,0.17769999999999997,34.333400000000005,17.411500000000004,99.55
80,mask_ppo,nne,True,False,0.25,0.25,0.25,0.25,Real,0.0,7.7071001494768305,0.21253114100647735,35.79273044344793,17.047558545092176,99.45690084703537,7.9026,0.23200000000000004,36.027,15.4914,99.54
81,mask_ppo,nne,True,True,0.0,0.0,0.0,1.0,Real,0.0,7.739800697558546,0.17344294967613355,34.56929247633284,19.437304434479323,99.43198804185351,7.746299999999999,0.15070000000000003,33.348,18.1756,98.3
82,mask_ppo,nne,True,False,0.0,0.0,0.0,1.0,Simulation,0.7,7.728385650224216,0.1669706028898854,34.30690084703538,19.385894369706026,99.35475834578973,7.669999999999999,0.1968,34.843,17.2485,99.52
