r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
47.396896,100,77.204762,0.75,3.0,47.4,0.12,88.0,9.58,23.73,7.28,16.36,0.08,67.44,24.03,3.63,0.25,44.0,33.0,11.0,0.23
42.559353,100,77.204762,-1.0,24.0,42.56,0.09,91.0,8.51,24.88,6.82,17.98,0.08,29.2,13.93,4.26,0.44,60.0,31.0,0.0,0.23
40.96256,100,79.834786,0.66,7.0,40.96,0.13,87.0,8.85,30.79,6.87,23.86,0.06,65.86,20.94,4.14,0.34,43.0,44.0,0.0,0.22
38.197083,100,79.834786,0.65,23.0,38.2,0.15,85.0,8.33,29.54,6.65,22.8,0.09,50.42,7.94,2.46,0.35,41.0,0.0,44.0,0.22
64.152054,100,79.834786,0.86,3.0,64.15,0.07,93.0,7.31,25.87,6.08,19.72,0.07,81.69,24.44,2.99,0.14,38.0,36.0,19.0,0.22
45.167522,100,79.834786,0.63,15.0,45.17,0.1,90.0,7.89,23.35,6.39,16.89,0.08,21.14,20.03,14.02,0.37,50.0,40.0,0.0,0.22
55.785915,100,82.508238,0.82,19.0,55.79,0.14,86.0,8.51,30.59,7.03,23.49,0.07,20.06,12.34,41.18,0.18,41.0,27.0,18.0,0.22
64.959785,100,82.508238,0.86,23.0,64.96,0.09,91.0,8.18,31.18,6.98,24.13,0.07,62.59,21.97,3.2,0.14,42.0,23.0,26.0,0.22
48.693985,100,82.508238,0.74,19.0,48.69,0.14,86.0,8.05,25.38,7.03,18.26,0.09,40.2,15.7,4.8,0.26,19.0,17.0,50.0,0.22
62.13757,100,82.508238,0.77,19.0,62.14,0.06,94.0,7.45,24.15,6.76,17.32,0.07,57.07,21.02,3.96,0.23,49.0,28.0,17.0,0.22
65.760574,100,85.417269,0.8,9.0,65.76,0.05,95.0,3.83,25.5,4.42,20.99,0.09,34.93,21.15,21.37,0.2,19.0,47.0,29.0,0.2
